Date,DayOfWeek,S&P500,Gold_Close,Bitcoin_Close,Ethereum_Close
2022-03-04,5,4328.87,1965.0999755859375,39137.60546875,2617.1560278787
2022-03-07,1,4201.09,1993.9000244140625,38062.0390625,2497.7713203997
2022-03-08,2,4170.7,2040.0999755859375,38737.26953125,2576.7476117081
2022-03-09,3,4277.88,1985.9000244140625,41982.92578125,2729.7835041625
2022-03-10,4,4259.52,1998.0999755859375,39437.4609375,2608.048497585
2022-03-11,5,4204.31,1982.699951171875,38794.97265625,2559.5630442845
2022-03-14,1,4173.11,1959.5999755859375,39666.75390625,2590.6960509187
2022-03-15,2,4262.45,1928.5,39338.78515625,2620.1496247253
2022-03-16,3,4357.86,1908.0,41143.9296875,2772.0556183272
2022-03-17,4,4411.67,1942.0999755859375,40951.37890625,2814.8544342078
2022-03-18,5,4463.12,1928.199951171875,41801.15625,2945.3430252396
2022-03-21,1,4461.18,1928.5999755859375,41077.99609375,2897.9766804407
2022-03-22,2,4511.61,1920.699951171875,42358.80859375,2973.1311309304
2022-03-23,3,4456.24,1936.5999755859375,42892.95703125,3031.0670246895
2022-03-24,4,4520.16,1961.5999755859375,43960.93359375,3108.0619096249
2022-03-25,5,4543.06,1953.800048828125,44348.73046875,3106.671279528
2022-03-28,1,4575.52,1939.5999755859375,47128.00390625,3336.634572264
2022-03-29,2,4631.6,1912.0,47465.73046875,3401.9877380385
2022-03-30,3,4602.45,1933.5,47062.6640625,3385.1578971365
2022-03-31,4,4530.41,1949.199951171875,45538.67578125,3281.6428781566
2022-04-01,5,4545.86,1919.0999755859375,46281.64453125,3449.5521302967
2022-04-04,1,4582.64,1929.199951171875,46622.67578125,3521.2411366589
2022-04-05,2,4525.12,1922.9000244140625,45555.9921875,3411.792508885
2022-04-06,3,4481.15,1918.4000244140625,43206.73828125,3171.6920096725
2022-04-07,4,4500.21,1933.800048828125,43503.84765625,3233.2747071583
2022-04-08,5,4488.28,1941.5999755859375,42287.6640625,3192.0740436834
2022-04-11,1,4412.53,1944.300048828125,39521.90234375,2981.0523144288
2022-04-12,2,4397.45,1972.0999755859375,40127.18359375,3030.3764559966
2022-04-13,3,4446.59,1981.0,41166.73046875,3118.344281717
2022-04-14,4,4392.59,1970.9000244140625,39935.515625,3019.9095098156
2022-04-18,1,4391.69,1982.9000244140625,40826.21484375,3057.6067162363
2022-04-19,2,4462.21,1955.699951171875,41502.75,3104.1065209192
2022-04-20,3,4459.45,1952.300048828125,41374.37890625,3077.7458333831
2022-04-21,4,4393.66,1944.9000244140625,40527.36328125,2987.4806911944
2022-04-22,5,4271.78,1931.0,39740.3203125,2964.8356126232
2022-04-25,1,4296.12,1893.199951171875,40458.30859375,3009.3935456503
2022-04-26,2,4175.2,1901.4000244140625,38117.4609375,2808.2983318587
2022-04-27,3,4183.96,1885.9000244140625,39241.12109375,2888.929764995
2022-04-28,4,4287.5,1888.699951171875,39773.828125,2936.9410161491
2022-04-29,5,4131.93,1909.300048828125,38609.82421875,2815.6018973624
2022-05-02,1,4155.38,1861.800048828125,38529.328125,2857.4105184866
2022-05-03,2,4175.48,1868.800048828125,37750.453125,2783.4762086632
2022-05-04,3,4300.17,1867.0,39698.37109375,2940.6448266526
2022-05-05,4,4146.87,1874.0,36575.140625,2749.2130422077
2022-05-06,5,4123.34,1881.199951171875,36040.921875,2694.9796840564
2022-05-09,1,3991.24,1857.0999755859375,30296.953125,2245.4305316346
2022-05-10,2,4001.05,1839.9000244140625,31022.90625,2343.5108884929
2022-05-11,3,3935.18,1852.5999755859375,28936.35546875,2072.1086793073
2022-05-12,4,3930.08,1823.800048828125,29047.751953125,1961.7015828311
2022-05-13,5,4023.89,1807.4000244140625,29283.103515625,2014.4182339085
2022-05-16,1,4008.01,1813.5,29862.91796875,2022.7259340438
2022-05-17,2,4088.85,1818.199951171875,30425.857421875,2090.4092459523
2022-05-18,3,3923.68,1815.9000244140625,28720.271484375,1916.6561061743
2022-05-19,4,3900.79,1841.199951171875,30314.333984375,2018.3361706564
2022-05-20,5,3901.36,1841.800048828125,29200.740234375,1961.3156499717
2022-05-23,1,3973.75,1847.800048828125,29098.91015625,1972.1818889757
2022-05-24,2,3941.48,1865.0999755859375,29655.5859375,1978.982754263
2022-05-25,3,3978.73,1846.199951171875,29562.361328125,1944.8278449212
2022-05-26,4,4057.84,1847.4000244140625,29267.224609375,1803.91329239
2022-05-27,5,4158.24,1851.300048828125,28627.57421875,1724.9228641135
2022-05-31,2,4132.15,1842.699951171875,31792.310546875,1942.3279982558
2022-06-01,3,4101.23,1843.300048828125,29799.080078125,1823.5693574295
2022-06-02,4,4176.82,1866.5,30467.48828125,1834.1505700355
2022-06-03,5,4108.54,1845.4000244140625,29704.390625,1775.0786195244
2022-06-06,1,4121.43,1839.199951171875,31370.671875,1859.2896664779
2022-06-07,2,4160.68,1847.5,31155.478515625,1814.0483019012
2022-06-08,3,4115.77,1851.9000244140625,30214.35546875,1793.5723105532
2022-06-09,4,4017.82,1848.800048828125,30111.998046875,1789.8260449403
2022-06-10,5,3900.86,1871.5,29083.8046875,1665.0422463295
2022-06-13,1,3749.63,1828.0,22487.388671875,1204.5828092361
2022-06-14,2,3735.48,1809.5,22206.79296875,1211.6628946396
2022-06-15,3,3789.99,1815.300048828125,22572.83984375,1233.2064427734
2022-06-16,4,3666.77,1845.699951171875,20381.650390625,1067.7307213128
2022-06-17,5,3674.84,1835.5999755859375,20471.482421875,1086.5193049794
2022-06-21,2,3764.79,1834.5999755859375,20710.59765625,1124.8245922873
2022-06-22,3,3759.89,1834.300048828125,19987.029296875,1051.4219027762
2022-06-23,4,3795.73,1825.699951171875,21085.876953125,1143.3866855114
2022-06-24,5,3911.74,1826.5,21231.65625,1226.8447502771
2022-06-27,1,3900.11,1820.9000244140625,20735.478515625,1193.680712662
2022-06-28,2,3821.55,1817.5,20280.634765625,1144.5792743062
2022-06-29,3,3818.83,1813.699951171875,20104.0234375,1098.9438844421
2022-06-30,4,3785.38,1804.0999755859375,19784.7265625,1067.2987999238
2022-07-01,5,3825.33,1798.9000244140625,19269.3671875,1059.7673821799
2022-07-05,2,3831.39,1761.800048828125,20190.115234375,1134.5409720818
2022-07-06,3,3845.08,1734.9000244140625,20548.24609375,1186.9739821393
2022-07-07,4,3902.62,1737.9000244140625,21637.587890625,1237.5934303651
2022-07-08,5,3899.38,1740.5999755859375,21731.1171875,1222.5061935053
2022-07-11,1,3854.43,1730.0,19970.556640625,1097.2365145348
2022-07-12,2,3818.8,1723.300048828125,19323.9140625,1038.1916953961
2022-07-13,3,3801.78,1734.199951171875,20212.07421875,1113.5871531398
2022-07-14,4,3790.38,1704.5,20569.919921875,1191.5262140585
2022-07-15,5,3863.16,1702.4000244140625,20836.328125,1233.129114296
2022-07-18,1,3830.85,1709.199951171875,22485.689453125,1578.7178948623
2022-07-19,2,3936.69,1710.0,23389.43359375,1542.9752735267
2022-07-20,3,3959.9,1699.5,23231.732421875,1520.2007176133
2022-07-21,4,3998.95,1712.699951171875,23164.62890625,1576.7495606209
2022-07-22,5,3961.63,1727.0999755859375,22714.978515625,1537.4051210638
2022-07-25,1,3966.84,1719.0,21361.701171875,1445.3834222179
2022-07-26,2,3921.05,1717.699951171875,21239.75390625,1441.8067930933
2022-07-27,3,4023.61,1719.0999755859375,22930.548828125,1636.2327104034
2022-07-28,4,4072.43,1750.300048828125,23843.88671875,1725.4681887069
2022-07-29,5,4130.29,1762.9000244140625,23804.6328125,1727.4069295678
2022-08-01,1,4118.63,1769.0,23314.19921875,1635.1957921226
2022-08-02,2,4091.19,1771.0999755859375,22978.1171875,1632.9454389883
2022-08-03,3,4155.17,1758.0,22846.5078125,1618.8745428622
2022-08-04,4,4151.94,1788.5,22630.95703125,1608.2058228875
2022-08-05,5,4145.19,1772.9000244140625,23289.314453125,1732.2545836306
2022-08-08,1,4140.06,1786.800048828125,23809.486328125,1775.5161124135
2022-08-09,2,4122.47,1794.0,23164.318359375,1703.0250301169
2022-08-10,3,4210.24,1795.5999755859375,23947.642578125,1851.7427029919
2022-08-11,4,4207.27,1789.699951171875,23957.529296875,1881.2241473515
2022-08-12,5,4280.15,1798.5999755859375,24402.818359375,1957.2464000865
2022-08-15,1,4297.14,1781.4000244140625,24136.97265625,1904.2281567639
2022-08-16,2,4305.2,1773.199951171875,23883.291015625,1878.1393765348
2022-08-17,3,4274.04,1760.300048828125,23335.998046875,1832.9996383741
2022-08-18,4,4283.74,1755.300048828125,23212.73828125,1847.0078347878
2022-08-19,5,4228.48,1747.5999755859375,20877.552734375,1612.9873433097
2022-08-22,1,4137.99,1734.0,21398.908203125,1622.50581709
2022-08-23,2,4128.73,1746.800048828125,21528.087890625,1662.7698984728
2022-08-24,3,4140.77,1747.800048828125,21395.01953125,1657.0591631515
2022-08-25,4,4199.12,1757.699951171875,21600.904296875,1696.4570581307
2022-08-26,5,4057.66,1736.0999755859375,20260.01953125,1507.7828626719
2022-08-29,1,4030.61,1736.5999755859375,20297.994140625,1553.0373243486
2022-08-30,2,3986.16,1723.199951171875,19796.80859375,1523.8388621862
2022-08-31,3,3955.0,1712.800048828125,20049.763671875,1553.6849376151
2022-09-01,4,3966.85,1696.5999755859375,20127.140625,1586.1768003099
2022-09-02,5,3924.26,1709.800048828125,19969.771484375,1577.2205133995
2022-09-06,2,3908.19,1700.4000244140625,18837.66796875,1561.7485695818
2022-09-07,3,3979.87,1715.300048828125,19290.32421875,1629.9063749585
2022-09-08,4,4006.18,1708.0,19329.833984375,1635.3476570056
2022-09-09,5,4067.36,1716.199951171875,21381.15234375,1719.0854510646
2022-09-12,1,4110.41,1728.0999755859375,22370.44921875,1713.7652026662
2022-09-13,2,3932.69,1705.0,20296.70703125,1580.7879534271
2022-09-14,3,3946.01,1696.5,20241.08984375,1634.7550431988
2022-09-15,4,3901.35,1665.4000244140625,19701.2109375,1471.6934316404
2022-09-16,5,3873.33,1671.699951171875,19772.583984375,1432.4477302011
2022-09-19,1,3899.89,1666.199951171875,19544.12890625,1377.5413278193
2022-09-20,2,3855.93,1659.699951171875,18890.7890625,1324.3882409563
2022-09-21,3,3789.93,1664.5999755859375,18547.400390625,1252.6078412642
2022-09-22,4,3757.99,1670.800048828125,19413.55078125,1327.6801279905
2022-09-23,5,3693.23,1645.300048828125,19297.638671875,1328.2595547377
2022-09-26,1,3655.04,1623.300048828125,19222.671875,1335.3202436085
2022-09-27,2,3647.29,1626.699951171875,19110.546875,1330.1277022309
2022-09-28,3,3719.04,1660.4000244140625,19426.720703125,1337.4108666563
2022-09-29,4,3640.47,1658.5,19573.05078125,1335.6523611534
2022-09-30,5,3585.62,1662.4000244140625,19431.7890625,1327.9786375008
2022-10-03,1,3678.43,1692.9000244140625,19623.580078125,1323.4392697039
2022-10-04,2,3790.93,1721.0999755859375,20336.84375,1362.126586858
2022-10-05,3,3783.28,1711.4000244140625,20160.716796875,1352.8371404571
2022-10-06,4,3744.52,1711.699951171875,19955.443359375,1351.7095271331
2022-10-07,5,3639.66,1700.5,19546.849609375,1332.5169819841
2022-10-10,1,3612.39,1667.300048828125,19141.484375,1291.3376254069
2022-10-11,2,3588.84,1678.699951171875,19051.41796875,1279.5756984091
2022-10-12,3,3577.03,1670.300048828125,19157.4453125,1294.9063205213
2022-10-13,4,3669.91,1670.0,19382.904296875,1288.1238946784
2022-10-14,5,3583.07,1641.699951171875,19185.65625,1297.4220818412
2022-10-17,1,3677.95,1657.0,19550.7578125,1331.71360827
2022-10-18,2,3719.98,1649.0,19334.416015625,1310.4470366521
2022-10-19,3,3695.16,1627.5,19139.53515625,1285.7442070375
2022-10-20,4,3665.78,1630.800048828125,19053.740234375,1283.2009226517
2022-10-21,5,3752.75,1651.0,19172.46875,1299.9464423868
2022-10-24,1,3797.34,1648.699951171875,19345.572265625,1344.998488552
2022-10-25,2,3859.11,1652.800048828125,20095.857421875,1461.6654237274
2022-10-26,3,3830.6,1664.0,20770.44140625,1566.566631173
2022-10-27,4,3807.3,1660.699951171875,20285.8359375,1514.3748569051
2022-10-28,5,3901.06,1639.5999755859375,20595.3515625,1555.4778770898
2022-10-31,1,3871.98,1635.9000244140625,20495.7734375,1572.7144656013
2022-11-01,2,3856.1,1645.0,20485.2734375,1579.7045469065
2022-11-02,3,3759.69,1645.699951171875,20159.50390625,1519.711823268
2022-11-03,4,3719.89,1627.300048828125,20209.98828125,1531.5416959633
2022-11-04,5,3770.55,1672.5,21147.23046875,1645.093397922
2022-11-07,1,3806.8,1676.5,20602.81640625,1568.5912808483
2022-11-08,2,3828.11,1712.0999755859375,18541.271484375,1332.8355929451
2022-11-09,3,3748.57,1710.0999755859375,15880.7802734375,1100.169759577
2022-11-10,4,3956.37,1750.300048828125,17586.771484375,1299.4646098434
2022-11-11,5,3992.93,1766.0,17034.29296875,1287.2211001564
2022-11-14,1,3957.25,1773.5999755859375,16618.19921875,1241.6042130742
2022-11-15,2,3991.73,1773.800048828125,16884.61328125,1251.7361998221
2022-11-16,3,3958.79,1773.0,16669.439453125,1215.6025437668
2022-11-17,4,3946.56,1760.800048828125,16687.517578125,1200.8086045885
2022-11-18,5,3965.34,1751.9000244140625,16697.77734375,1212.3002469438
2022-11-21,1,3949.94,1737.4000244140625,15787.2841796875,1108.3530462394
2022-11-22,2,4003.58,1738.300048828125,16189.76953125,1108.3530462394
2022-11-23,3,4027.26,1744.9000244140625,16610.70703125,1183.1995563302
2022-11-25,5,4026.12,1753.300048828125,16521.841796875,1198.92593624
2022-11-28,1,3963.94,1740.0999755859375,16217.322265625,1170.086159542
2022-11-29,2,3957.63,1748.4000244140625,16444.982421875,1216.9011876232
2022-11-30,3,4080.11,1746.0,17168.56640625,1295.6886059154
2022-12-01,4,4076.57,1801.0999755859375,16967.1328125,1276.2739220942
2022-12-02,5,4071.7,1795.9000244140625,17088.66015625,1294.3033770767
2022-12-05,1,3998.84,1767.4000244140625,16974.826171875,1259.6766997126
2022-12-06,2,3941.26,1769.300048828125,17089.50390625,1271.6538427321
2022-12-07,3,3933.92,1785.5,16848.126953125,1232.437441428
2022-12-08,4,3963.51,1788.699951171875,17233.474609375,1281.1163124108
2022-12-09,5,3934.38,1798.0999755859375,17133.15234375,1264.2847501284
2022-12-12,1,3990.56,1780.5,17206.4375,1274.6190567873
2022-12-13,2,4019.65,1813.9000244140625,17781.318359375,1320.5492376277
2022-12-14,3,3995.32,1807.5,17815.650390625,1288.5582212778
2022-12-15,4,3895.75,1777.199951171875,17364.865234375,1266.3539291602
2022-12-16,5,3852.36,1790.0,16647.484375,1168.2593542392
2022-12-19,1,3817.66,1787.699951171875,16439.6796875,1167.6099151344
2022-12-20,2,3821.62,1815.9000244140625,16906.3046875,1217.7035799175
2022-12-21,3,3878.44,1815.9000244140625,16817.53515625,1213.5999925796
2022-12-22,4,3822.39,1787.0,16830.341796875,1218.1821518936
2022-12-23,5,3844.82,1795.9000244140625,16796.953125,1220.1594123975
2022-12-27,2,3829.25,1814.800048828125,16717.173828125,1212.791637557
2022-12-28,3,3783.22,1807.9000244140625,16552.572265625,1189.9860598507
2022-12-29,4,3849.28,1819.5,16642.341796875,1201.5953389328
2022-12-30,5,3839.5,1819.699951171875,16602.5859375,1199.2327542531
2023-01-03,2,3824.14,1839.699951171875,16679.857421875,1214.7788025107
2023-01-04,3,3852.97,1852.800048828125,16863.23828125,1256.5265946029
2023-01-05,4,3808.1,1834.800048828125,16836.736328125,1250.4385512172
2023-01-06,5,3895.08,1864.199951171875,16951.96875,1269.3790036318
2023-01-09,1,3892.09,1872.699951171875,17196.5546875,1321.538946494
2023-01-10,2,3919.25,1871.5999755859375,17446.29296875,1336.5861138308
2023-01-11,3,3969.61,1874.5999755859375,17934.896484375,1387.9327050848
2023-01-12,4,3983.17,1895.5,18869.587890625,1417.9385231112
2023-01-13,5,3999.09,1918.4000244140625,19909.57421875,1451.6148394124
2023-01-17,2,3990.97,1907.199951171875,21161.51953125,1567.8460502316
2023-01-18,3,3928.86,1904.4000244140625,20688.78125,1515.5070073176
2023-01-19,4,3898.85,1922.0999755859375,21086.79296875,1552.5565530841
2023-01-20,5,3972.61,1926.4000244140625,22676.552734375,1659.7541193552
2023-01-23,1,4019.81,1927.0999755859375,22934.431640625,1628.251040897
2023-01-24,2,4016.95,1933.9000244140625,22636.46875,1556.6042398404
2023-01-25,3,4016.22,1941.199951171875,23117.859375,1611.711042612
2023-01-26,4,4060.43,1929.0999755859375,23032.77734375,1603.1059328512
2023-01-27,5,4070.56,1928.5999755859375,23078.728515625,1598.1565187695
2023-01-30,1,4017.77,1922.9000244140625,22840.138671875,1567.3264809426
2023-01-31,2,4076.6,1929.5,23139.283203125,1586.5353739335
2023-02-01,3,4119.21,1927.800048828125,23723.76953125,1641.7926937162
2023-02-02,4,4179.76,1916.300048828125,23471.87109375,1643.2415885091
2023-02-03,5,4136.48,1862.9000244140625,23449.322265625,1664.7455821274
2023-02-06,1,4111.08,1866.199951171875,22760.109375,1616.2471265662
2023-02-07,2,4164.0,1871.699951171875,23264.291015625,1672.0035689791
2023-02-08,3,4117.86,1877.4000244140625,22939.3984375,1650.7167526788
2023-02-09,4,4081.5,1866.199951171875,21819.0390625,1546.4382885133
2023-02-10,5,4090.46,1862.800048828125,21651.18359375,1514.8691459245
2023-02-13,1,4137.29,1851.9000244140625,21808.1015625,1507.1659232596
2023-02-14,2,4136.13,1854.0,22220.8046875,1556.8751525791
2023-02-15,3,4147.6,1834.199951171875,24307.841796875,1673.7460217114
2023-02-16,4,4090.41,1842.0,23623.474609375,1640.0675952066
2023-02-17,5,4079.09,1840.4000244140625,24565.6015625,1694.7833758702
2023-02-21,2,3997.34,1833.0,24436.353515625,1658.0363984124
2023-02-22,3,3991.05,1832.0,24188.84375,1643.2317104289
2023-02-23,4,4012.32,1818.0,23947.4921875,1651.073895645
2023-02-24,5,3970.04,1808.800048828125,23198.126953125,1608.3731584143
2023-02-27,1,3982.24,1817.0,23522.87109375,1634.3263684101
2023-02-28,2,3970.15,1828.9000244140625,23147.353515625,1605.8951307949
2023-03-01,3,3951.39,1837.699951171875,23646.55078125,1663.4336563449
2023-03-02,4,3981.35,1833.5,23475.466796875,1647.3192793728
2023-03-03,5,4045.64,1847.699951171875,22362.6796875,1569.1676527552
2023-03-06,1,4048.42,1847.9000244140625,22429.7578125,1567.3987018259
2023-03-07,2,3986.37,1813.9000244140625,22219.76953125,1561.9331204295
2023-03-08,3,3992.01,1812.699951171875,21718.080078125,1534.0882322774
2023-03-09,4,3918.32,1829.300048828125,20363.021484375,1438.660722311
2023-03-10,5,3861.59,1862.0,20187.244140625,1429.1581327081
2023-03-13,1,3855.76,1911.699951171875,24197.533203125,1680.3089961384
2023-03-14,2,3919.29,1906.199951171875,24746.07421875,1703.5071260037
2023-03-15,3,3891.93,1926.5999755859375,24375.9609375,1656.1805219909
2023-03-16,4,3960.28,1919.0,25052.7890625,1677.2155034421
2023-03-17,5,3916.64,1969.800048828125,27423.9296875,1792.4851405695
2023-03-20,1,3951.57,1979.199951171875,27767.236328125,1735.3212688367
2023-03-21,2,4002.87,1938.0,28175.81640625,1806.7607367255
2023-03-22,3,3936.97,1946.800048828125,27307.4375,1737.7169855997
2023-03-23,4,3948.72,1993.800048828125,28333.97265625,1816.405182071
2023-03-24,5,3970.99,1982.0999755859375,27493.28515625,1752.0448567755
2023-03-27,1,3977.53,1952.4000244140625,27139.888671875,1715.4608138518
2023-03-28,2,3971.27,1972.4000244140625,27268.130859375,1772.7856574311
2023-03-29,3,4027.81,1966.0999755859375,28348.44140625,1793.0018848417
2023-03-30,4,4050.83,1980.300048828125,28033.5625,1792.7371357773
2023-03-31,5,4109.31,1969.0,28478.484375,1822.0221185209
2023-04-03,1,4124.51,1983.9000244140625,27790.220703125,1810.2971389314
2023-04-04,2,4100.6,2022.199951171875,28168.08984375,1871.0051760383
2023-04-05,3,4090.38,2020.9000244140625,28177.984375,1909.1140628977
2023-04-06,4,4105.02,2011.9000244140625,28044.140625,1872.9226620075
2023-04-10,1,4109.11,1989.0999755859375,29652.98046875,1911.2075109013
2023-04-11,2,4108.94,2004.800048828125,30235.05859375,1892.189715911
2023-04-12,3,4091.95,2010.9000244140625,30139.052734375,1920.682189487
2023-04-13,4,4146.22,2041.300048828125,30399.06640625,2012.6346440046
2023-04-14,5,4137.64,2002.199951171875,30485.69921875,2101.6355001253
2023-04-17,1,4151.32,1994.199951171875,29445.044921875,2076.2430038239
2023-04-18,2,4154.87,2007.4000244140625,30397.552734375,2104.5372669455
2023-04-19,3,4154.52,1995.199951171875,28822.6796875,1936.4034646782
2023-04-20,4,4129.79,2007.5999755859375,28245.98828125,1943.0976697035
2023-04-21,5,4133.52,1979.5,27276.91015625,1849.9998459932
2023-04-24,1,4137.04,1989.0999755859375,27525.33984375,1842.7574513807
2023-04-25,2,4071.63,1994.0,28307.59765625,1866.7536026164
2023-04-26,3,4055.99,1985.699951171875,28422.701171875,1866.564236591
2023-04-27,4,4135.35,1989.9000244140625,29473.787109375,1908.7864037137
2023-04-28,5,4169.48,1990.0999755859375,29340.26171875,1892.5127615707
2023-05-01,1,4167.87,1983.4000244140625,28091.568359375,1831.9547997998
2023-05-02,2,4119.58,2014.300048828125,28680.537109375,1870.7892659124
2023-05-03,3,4090.75,2028.5999755859375,29006.30859375,1904.651898117
2023-05-04,4,4061.22,2048.0,28847.7109375,1877.7041428906
2023-05-05,5,4136.25,2017.4000244140625,29534.384765625,1995.0608851615
2023-05-08,1,4138.12,2026.300048828125,27694.2734375,1849.042756465
2023-05-09,2,4119.17,2036.199951171875,27658.775390625,1848.603129681
2023-05-10,3,4137.64,2030.5,27621.755859375,1842.4014364488
2023-05-11,4,4130.62,2014.699951171875,27000.7890625,1796.4906137076
2023-05-12,5,4124.08,2014.5,26804.990234375,1808.0197452174
2023-05-15,1,4136.28,2018.0,27192.693359375,1817.5498870463
2023-05-16,2,4109.9,1988.4000244140625,27036.650390625,1824.1214554709
2023-05-17,3,4158.77,1980.699951171875,27398.802734375,1821.8595805464
2023-05-18,4,4198.05,1956.5,26832.208984375,1801.7284805099
2023-05-19,5,4191.98,1978.699951171875,26890.12890625,1812.5895098483
2023-05-22,1,4192.63,1974.800048828125,26851.27734375,1817.5348253547
2023-05-23,2,4145.58,1972.4000244140625,27225.7265625,1854.3806307242
2023-05-24,3,4115.24,1962.800048828125,26334.818359375,1800.1000165874
2023-05-25,4,4151.28,1943.0999755859375,26476.20703125,1805.9536832882
2023-05-26,5,4205.45,1944.0999755859375,26719.291015625,1828.6897444971
2023-05-30,2,4205.52,1958.0,27702.349609375,1901.0265676637
2023-05-31,3,4179.83,1963.9000244140625,27219.658203125,1874.1304352123
2023-06-01,4,4221.02,1978.0,26819.97265625,1862.2014510177
2023-06-02,5,4282.37,1952.4000244140625,27249.58984375,1907.2566362935
2023-06-05,1,4273.79,1958.0,25760.09765625,1811.8283599458
2023-06-06,2,4283.85,1965.5,27238.783203125,1884.4948378065
2023-06-07,3,4267.52,1942.699951171875,26345.998046875,1832.3959608921
2023-06-08,4,4293.93,1963.5999755859375,26508.216796875,1846.3018693826
2023-06-09,5,4298.86,1962.199951171875,26480.375,1840.2251778375
2023-06-12,1,4338.93,1955.300048828125,25902.5,1742.5286400944
2023-06-13,2,4369.01,1944.5999755859375,25918.728515625,1739.0375441046
2023-06-14,3,4372.59,1955.300048828125,25124.67578125,1650.5192414211
2023-06-15,4,4425.84,1957.800048828125,25576.39453125,1665.5198178778
2023-06-16,5,4409.59,1958.4000244140625,26327.462890625,1716.668853444
2023-06-20,2,4388.71,1935.5,28327.48828125,1792.119945283
2023-06-21,3,4365.69,1933.300048828125,30027.296875,1891.0071503552
2023-06-22,4,4381.89,1912.699951171875,29912.28125,1872.9430470581
2023-06-23,5,4348.33,1919.0999755859375,30695.46875,1892.8621079799
2023-06-26,1,4328.82,1923.699951171875,30271.130859375,1859.4328584009
2023-06-27,2,4378.41,1914.0,30688.1640625,1889.7033733015
2023-06-28,3,4376.86,1912.300048828125,30086.24609375,1827.9711912824
2023-06-29,4,4396.44,1909.199951171875,30445.3515625,1852.2272895415
2023-06-30,5,4450.38,1921.0999755859375,30477.251953125,1933.1889822154
2023-07-03,1,4455.59,1921.699951171875,31156.439453125,1955.3891053947
2023-07-05,3,4446.82,1919.5999755859375,30514.166015625,1910.5880452173
2023-07-06,4,4411.59,1908.699951171875,29909.337890625,1848.6364873329
2023-07-07,5,4398.95,1926.199951171875,30342.265625,1870.6025963313
2023-07-10,1,4409.53,1925.0,30414.470703125,1880.5564552602
2023-07-11,2,4439.26,1931.300048828125,30620.951171875,1878.3361077979
2023-07-12,3,4472.16,1956.199951171875,30391.646484375,1872.1137991587
2023-07-13,4,4510.04,1959.199951171875,31476.048828125,2006.5115122091
2023-07-14,5,4505.42,1960.0999755859375,30334.068359375,1939.3470895149
2023-07-17,1,4522.79,1952.4000244140625,30145.888671875,1911.6461566209
2023-07-18,2,4554.98,1977.199951171875,29856.5625,1897.5992249179
2023-07-19,3,4565.72,1977.5,29913.923828125,1889.0079644853
2023-07-20,4,4534.87,1968.300048828125,29792.015625,1890.9691089077
2023-07-21,5,4536.34,1964.300048828125,29908.744140625,1892.0801319193
2023-07-24,1,4554.64,1960.300048828125,29176.916015625,1850.0020751716
2023-07-25,2,4567.46,1962.0999755859375,29227.390625,1857.741957571
2023-07-26,3,4566.75,1968.9000244140625,29354.97265625,1872.1599359835
2023-07-27,4,4537.41,1945.4000244140625,29210.689453125,1860.3572210048
2023-07-28,5,4582.23,1960.4000244140625,29319.24609375,1874.7449256662
2023-07-31,1,4588.96,1970.5,29230.111328125,1856.1623397384
2023-08-01,2,4576.73,1940.699951171875,29675.732421875,1871.7921704215
2023-08-02,3,4513.39,1937.4000244140625,29151.958984375,1839.0897065368
2023-08-03,4,4501.89,1932.0,29178.6796875,1835.1365255355
2023-08-04,5,4478.03,1939.5999755859375,29074.091796875,1827.7129406804
2023-08-07,1,4518.44,1933.5,29180.578125,1826.9387893514
2023-08-08,2,4499.38,1924.0999755859375,29765.4921875,1855.8073211753
2023-08-09,3,4467.71,1915.4000244140625,29561.494140625,1854.2975491247
2023-08-10,4,4468.83,1914.4000244140625,29429.591796875,1850.7534547452
2023-08-11,5,4464.05,1912.9000244140625,29397.71484375,1847.1243621559
2023-08-14,1,4489.72,1910.5999755859375,29408.443359375,1844.1857646579
2023-08-15,2,4437.86,1902.5,29170.34765625,1826.9327978014
2023-08-16,3,4404.33,1896.0999755859375,28701.779296875,1805.6590014206
2023-08-17,4,4370.36,1884.0999755859375,26664.55078125,1684.9334573891
2023-08-18,5,4369.71,1886.0999755859375,26049.556640625,1660.9451284571
2023-08-21,1,4399.77,1893.300048828125,26124.140625,1667.2690996991
2023-08-22,2,4387.55,1896.4000244140625,26031.65625,1633.8926267598
2023-08-23,3,4436.01,1918.5,26431.640625,1679.2744714845
2023-08-24,4,4376.31,1918.199951171875,26162.373046875,1659.9446226125
2023-08-25,5,4405.71,1911.0999755859375,26047.66796875,1652.9351167504
2023-08-28,1,4433.31,1917.9000244140625,26106.150390625,1652.4574355437
2023-08-29,2,4497.63,1936.5,27727.392578125,1729.7256498746
2023-08-30,3,4514.87,1944.300048828125,27297.265625,1705.1121423041
2023-08-31,4,4507.66,1938.199951171875,25931.47265625,1645.6391241321
2023-09-01,5,4515.77,1939.800048828125,25800.724609375,1628.4911928866
2023-09-05,2,4496.83,1926.199951171875,25779.982421875,1633.6293448937
2023-09-06,3,4465.48,1918.0999755859375,25753.236328125,1632.2522842348
2023-09-07,4,4451.14,1917.5,26240.1953125,1647.5982186154
2023-09-08,5,4457.49,1918.4000244140625,25905.654296875,1636.1378400318
2023-09-11,1,4487.46,1923.300048828125,25162.654296875,1551.6376717999
